Url
https://www.espncricinfo.com/series/south-africa-in-pakistan-2020-21-1242968/pakistan-vs-south-africa-1st-t20i-1243019/full-scorecard
https://www.espncricinfo.com/series/south-africa-in-pakistan-2020-21-1242968/pakistan-vs-south-africa-2nd-t20i-1243020/full-scorecard
https://www.espncricinfo.com/series/south-africa-in-pakistan-2020-21-1242968/pakistan-vs-south-africa-3rd-t20i-1243021/full-scorecard
https://www.espncricinfo.com/series/australia-in-new-zealand-2020-21-1233965/new-zealand-vs-australia-1st-t20i-1233971/full-scorecard
https://www.espncricinfo.com/series/australia-in-new-zealand-2020-21-1233965/new-zealand-vs-australia-2nd-t20i-1233972/full-scorecard
https://www.espncricinfo.com/series/australia-in-new-zealand-2020-21-1233965/new-zealand-vs-australia-3rd-t20i-1233973/full-scorecard
https://www.espncricinfo.com/series/sri-lanka-tour-of-west-indies-2020-21-1252062/west-indies-vs-sri-lanka-1st-t20i-1252066/full-scorecard
https://www.espncricinfo.com/series/australia-in-new-zealand-2020-21-1233965/new-zealand-vs-australia-4th-t20i-1233974/full-scorecard
https://www.espncricinfo.com/series/sri-lanka-tour-of-west-indies-2020-21-1252062/west-indies-vs-sri-lanka-2nd-t20i-1252067/full-scorecard
https://www.espncricinfo.com/series/australia-in-new-zealand-2020-21-1233965/new-zealand-vs-australia-5th-t20i-1233975/full-scorecard
https://www.espncricinfo.com/series/sri-lanka-tour-of-west-indies-2020-21-1252062/west-indies-vs-sri-lanka-3rd-t20i-1252068/full-scorecard
https://www.espncricinfo.com/series/england-tour-of-india-2020-21-1243364/india-vs-england-1st-t20i-1243388/full-scorecard
https://www.espncricinfo.com/series/england-tour-of-india-2020-21-1243364/india-vs-england-2nd-t20i-1243389/full-scorecard
https://www.espncricinfo.com/series/england-tour-of-india-2020-21-1243364/india-vs-england-3rd-t20i-1243390/full-scorecard
https://www.espncricinfo.com/series/england-tour-of-india-2020-21-1243364/india-vs-england-4th-t20i-1243391/full-scorecard
https://www.espncricinfo.com/series/england-tour-of-india-2020-21-1243364/india-vs-england-5th-t20i-1243392/full-scorecard
https://www.espncricinfo.com/series/bangladesh-in-nz-2020-21-1233967/new-zealand-vs-bangladesh-1st-t20i-1233979/full-scorecard
https://www.espncricinfo.com/series/bangladesh-in-nz-2020-21-1233967/new-zealand-vs-bangladesh-2nd-t20i-1233980/full-scorecard
https://www.espncricinfo.com/series/bangladesh-in-nz-2020-21-1233967/new-zealand-vs-bangladesh-3rd-t20i-1233981/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2021-1251556/south-africa-vs-pakistan-1st-t20i-1251575/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2021-1251556/south-africa-vs-pakistan-2nd-t20i-1251576/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2021-1251556/south-africa-vs-pakistan-3rd-t20i-1251577/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2021-1251556/south-africa-vs-pakistan-4th-t20i-1251578/full-scorecard
https://www.espncricinfo.com/series/sri-lanka-in-england-2021-1239532/england-vs-sri-lanka-1st-t20i-1249206/full-scorecard
https://www.espncricinfo.com/series/sri-lanka-in-england-2021-1239532/england-vs-sri-lanka-2nd-t20i-1249207/full-scorecard
https://www.espncricinfo.com/series/sri-lanka-in-england-2021-1239532/england-vs-sri-lanka-3rd-t20i-1249208/full-scorecard
https://www.espncricinfo.com/series/south-africa-tour-of-west-indies-2021-1263140/west-indies-vs-south-africa-1st-t20i-1263151/full-scorecard
https://www.espncricinfo.com/series/south-africa-tour-of-west-indies-2021-1263140/west-indies-vs-south-africa-2nd-t20i-1263152/full-scorecard
https://www.espncricinfo.com/series/south-africa-tour-of-west-indies-2021-1263140/west-indies-vs-south-africa-3rd-t20i-1263153/full-scorecard
https://www.espncricinfo.com/series/south-africa-tour-of-west-indies-2021-1263140/west-indies-vs-south-africa-4th-t20i-1263154/full-scorecard
https://www.espncricinfo.com/series/south-africa-tour-of-west-indies-2021-1263140/west-indies-vs-south-africa-5th-t20i-1263155/full-scorecard
https://www.espncricinfo.com/series/australia-tour-of-west-indies-2021-1263143/west-indies-vs-australia-1st-t20i-1263156/full-scorecard
https://www.espncricinfo.com/series/australia-tour-of-west-indies-2021-1263143/west-indies-vs-australia-2nd-t20i-1263157/full-scorecard
https://www.espncricinfo.com/series/australia-tour-of-west-indies-2021-1263143/west-indies-vs-australia-3rd-t20i-1263158/full-scorecard
https://www.espncricinfo.com/series/australia-tour-of-west-indies-2021-1263143/west-indies-vs-australia-4th-t20i-1263159/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-england-2021-1239529/england-vs-pakistan-1st-t20i-1239540/full-scorecard
https://www.espncricinfo.com/series/australia-tour-of-west-indies-2021-1263143/west-indies-vs-australia-5th-t20i-1263160/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-england-2021-1239529/england-vs-pakistan-2nd-t20i-1239541/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-england-2021-1239529/england-vs-pakistan-3rd-t20i-1239542/full-scorecard
https://www.espncricinfo.com/series/india-tour-of-sri-lanka-2021-1262739/sri-lanka-vs-india-1st-t20i-1262758/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-west-indies-2021-1263146/west-indies-vs-pakistan-1st-t20i-1263164/full-scorecard
https://www.espncricinfo.com/series/india-tour-of-sri-lanka-2021-1262739/sri-lanka-vs-india-2nd-t20i-1262759/full-scorecard
https://www.espncricinfo.com/series/india-tour-of-sri-lanka-2021-1262739/sri-lanka-vs-india-3rd-t20i-1262760/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-west-indies-2021-1263146/west-indies-vs-pakistan-2nd-t20i-1263165/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-west-indies-2021-1263146/west-indies-vs-pakistan-3rd-t20i-1263166/full-scorecard
https://www.espncricinfo.com/series/pakistan-tour-of-west-indies-2021-1263146/west-indies-vs-pakistan-4th-t20i-1263167/full-scorecard
https://www.espncricinfo.com/series/new-zealand-in-bangladesh-2021-1272089/bangladesh-vs-new-zealand-1st-t20i-1272093/full-scorecard
https://www.espncricinfo.com/series/new-zealand-in-bangladesh-2021-1272089/bangladesh-vs-new-zealand-2nd-t20i-1272094/full-scorecard
